REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2020/11/19 04:00:00,3809.34,33.84,TRADE
VIC1,2020/11/19 04:30:00,3885.86,37.04,TRADE
VIC1,2020/11/19 05:00:00,4030.67,41.64,TRADE
VIC1,2020/11/19 05:30:00,4254.89,37.65,TRADE
VIC1,2020/11/19 06:00:00,4494.06,46.09,TRADE
VIC1,2020/11/19 06:30:00,4769,45.24,TRADE
VIC1,2020/11/19 07:00:00,4852.7,39.43,TRADE
VIC1,2020/11/19 07:30:00,4778.36,34.14,TRADE
VIC1,2020/11/19 08:00:00,4755.22,38.01,TRADE
VIC1,2020/11/19 08:30:00,4724.82,36.59,TRADE
VIC1,2020/11/19 09:00:00,4687.09,33.23,TRADE
VIC1,2020/11/19 09:30:00,4590.29,31.83,TRADE
VIC1,2020/11/19 10:00:00,4632.61,32.86,TRADE
VIC1,2020/11/19 10:30:00,4706.84,32.98,TRADE
VIC1,2020/11/19 11:00:00,4796.55,39.83,TRADE
VIC1,2020/11/19 11:30:00,4860.14,34.49,TRADE
VIC1,2020/11/19 12:00:00,4981.9,37.90,TRADE
VIC1,2020/11/19 12:30:00,5166.75,38.92,TRADE
VIC1,2020/11/19 13:00:00,5430.73,40.53,TRADE
VIC1,2020/11/19 13:30:00,5570.58,53.12,TRADE
VIC1,2020/11/19 14:00:00,5704.82,52.62,TRADE
VIC1,2020/11/19 14:30:00,5780.23,50.01,TRADE
VIC1,2020/11/19 15:00:00,6129.75,82.59,TRADE
VIC1,2020/11/19 15:30:00,6385.05,57.29,TRADE
VIC1,2020/11/19 16:00:00,6661.08,69.61,TRADE
VIC1,2020/11/19 16:30:00,6871.48,86.87,TRADE
VIC1,2020/11/19 17:00:00,7054.61,167.06,TRADE
VIC1,2020/11/19 17:30:00,6991.55,66.57,TRADE
VIC1,2020/11/19 18:00:00,7040.5,180.74,TRADE
VIC1,2020/11/19 18:30:00,6981.09,68.14,TRADE
VIC1,2020/11/19 19:00:00,6805.53,69.31,TRADE
VIC1,2020/11/19 19:30:00,6520.65,70.57,TRADE
VIC1,2020/11/19 20:00:00,6394.69,59.69,TRADE
VIC1,2020/11/19 20:30:00,6056.74,51.56,TRADE
VIC1,2020/11/19 21:00:00,5761.42,55.58,TRADE
VIC1,2020/11/19 21:30:00,5479.19,65.37,TRADE
VIC1,2020/11/19 22:00:00,5209.62,52.31,TRADE
VIC1,2020/11/19 22:30:00,4963.01,61.95,TRADE
VIC1,2020/11/19 23:00:00,4796.23,50.92,TRADE
VIC1,2020/11/19 23:30:00,4894.55,71.36,TRADE
VIC1,2020/11/20 00:00:00,4775.8,59.72,TRADE
VIC1,2020/11/20 00:30:00,4560.16,42.92,TRADE
VIC1,2020/11/20 01:00:00,4381.59,48.82,TRADE
VIC1,2020/11/20 01:30:00,4267.03,46.16,TRADE
VIC1,2020/11/20 02:00:00,4144.38,42,TRADE
VIC1,2020/11/20 02:30:00,4064.63,40.31,TRADE
VIC1,2020/11/20 03:00:00,4047.87,39.70,TRADE
VIC1,2020/11/20 03:30:00,4028.58,39.83,TRADE
VIC1,2020/11/20 04:00:00,3999.4,39.95,TRADE
VIC1,2020/11/20 04:30:00,4105.18,42.45,TRADE
VIC1,2020/11/20 05:00:00,4257.55,46.04,TRADE
VIC1,2020/11/20 05:30:00,4410.49,48.90,TRADE
VIC1,2020/11/20 06:00:00,4599.22,53.09,TRADE
VIC1,2020/11/20 06:30:00,4820.98,49.48,TRADE
VIC1,2020/11/20 07:00:00,4895.36,48.15,TRADE
VIC1,2020/11/20 07:30:00,4764.8,35.41,TRADE
VIC1,2020/11/20 08:00:00,4690.09,42.97,TRADE
VIC1,2020/11/20 08:30:00,4665.67,40.95,TRADE
VIC1,2020/11/20 09:00:00,4622.12,38.79,TRADE
VIC1,2020/11/20 09:30:00,4503.53,36.68,TRADE
VIC1,2020/11/20 10:00:00,4447.25,33.55,TRADE
VIC1,2020/11/20 10:30:00,4351.8,26.42,TRADE
VIC1,2020/11/20 11:00:00,4272.17,34.60,TRADE
VIC1,2020/11/20 11:30:00,4307.02,36.82,TRADE
VIC1,2020/11/20 12:00:00,4290.07,43.48,TRADE
VIC1,2020/11/20 12:30:00,4253.52,40.79,TRADE
VIC1,2020/11/20 13:00:00,4276.92,69.29,TRADE
VIC1,2020/11/20 13:30:00,4310.49,17.09,TRADE
VIC1,2020/11/20 14:00:00,4376.78,73.34,TRADE
VIC1,2020/11/20 14:30:00,4469.9,7.26,TRADE
VIC1,2020/11/20 15:00:00,4573.13,17.64,TRADE
VIC1,2020/11/20 15:30:00,4687.87,55.54,TRADE
VIC1,2020/11/20 16:00:00,4810.2,43.87,TRADE
VIC1,2020/11/20 16:30:00,5046.46,28.21,TRADE
VIC1,2020/11/20 17:00:00,5185.16,23.14,TRADE
VIC1,2020/11/20 17:30:00,5286.25,53.71,TRADE
VIC1,2020/11/20 18:00:00,5312.36,76.42,TRADE
VIC1,2020/11/20 18:30:00,5250.13,59.49,TRADE
VIC1,2020/11/20 19:00:00,5197.87,54.36,TRADE
VIC1,2020/11/20 19:30:00,5110.36,43.92,TRADE
VIC1,2020/11/20 20:00:00,5095.53,41.59,TRADE
VIC1,2020/11/20 20:30:00,4997.84,49.49,TRADE
VIC1,2020/11/20 21:00:00,4801.81,36.41,TRADE
VIC1,2020/11/20 21:30:00,4640.28,37.23,TRADE
VIC1,2020/11/20 22:00:00,4501.8,38.97,TRADE
VIC1,2020/11/20 22:30:00,4397.13,96.51,TRADE
VIC1,2020/11/20 23:00:00,4289.01,44.14,TRADE
VIC1,2020/11/20 23:30:00,4456.02,56.38,TRADE
VIC1,2020/11/21 00:00:00,4416.07,47.16,TRADE
VIC1,2020/11/21 00:30:00,4260.45,43.35,TRADE
VIC1,2020/11/21 01:00:00,4144.4,41.36,TRADE
VIC1,2020/11/21 01:30:00,4052.06,39.15,TRADE
VIC1,2020/11/21 02:00:00,3926.33,38.05,TRADE
VIC1,2020/11/21 02:30:00,3830.31,37.58,TRADE
VIC1,2020/11/21 03:00:00,3791.09,40.46,TRADE
VIC1,2020/11/21 03:30:00,3816.92,27.29,TRADE
VIC1,2020/11/21 04:00:00,3823.59,8.95,TRADE
VIC1,2020/11/21 04:30:00,3875.22,17.58,TRADE
VIC1,2020/11/21 05:00:00,3925.55,14.23,TRADE
VIC1,2020/11/21 05:30:00,4005.19,26.81,TRADE
VIC1,2020/11/21 06:00:00,4058.26,35.98,TRADE
VIC1,2020/11/21 06:30:00,4176.49,27.08,TRADE
VIC1,2020/11/21 07:00:00,4165.02,35.48,TRADE
VIC1,2020/11/21 07:30:00,4187.49,42.41,TRADE
VIC1,2020/11/21 08:00:00,4193.97,43.90,TRADE
VIC1,2020/11/21 08:30:00,4043.53,43.45,TRADE
VIC1,2020/11/21 09:00:00,3880.52,39.89,TRADE
VIC1,2020/11/21 09:30:00,3883.68,43.38,TRADE
VIC1,2020/11/21 10:00:00,3895.82,43.35,TRADE
VIC1,2020/11/21 10:30:00,3956.6,45.58,TRADE
VIC1,2020/11/21 11:00:00,3928.21,41.89,TRADE
VIC1,2020/11/21 11:30:00,3910.28,40.78,TRADE
VIC1,2020/11/21 12:00:00,4083.03,51.57,TRADE
VIC1,2020/11/21 12:30:00,4321.83,53.88,TRADE
VIC1,2020/11/21 13:00:00,4412.83,51.97,TRADE
VIC1,2020/11/21 13:30:00,4450.61,61.74,TRADE
VIC1,2020/11/21 14:00:00,4464.48,60.22,TRADE
VIC1,2020/11/21 14:30:00,4566.83,59.78,TRADE
VIC1,2020/11/21 15:00:00,4585.03,57.12,TRADE
VIC1,2020/11/21 15:30:00,4643,58.19,TRADE
VIC1,2020/11/21 16:00:00,4857.13,57.54,TRADE
VIC1,2020/11/21 16:30:00,5123.55,68.42,TRADE
VIC1,2020/11/21 17:00:00,5341.72,57.70,TRADE
VIC1,2020/11/21 17:30:00,5376.93,57.46,TRADE
VIC1,2020/11/21 18:00:00,5440.12,84.21,TRADE
VIC1,2020/11/21 18:30:00,5415.47,76.87,TRADE
VIC1,2020/11/21 19:00:00,5410.04,66.43,TRADE
VIC1,2020/11/21 19:30:00,5300.96,55.41,TRADE
VIC1,2020/11/21 20:00:00,5289.18,67.19,TRADE
VIC1,2020/11/21 20:30:00,5152.21,60.35,TRADE
VIC1,2020/11/21 21:00:00,4982.24,69.93,TRADE
VIC1,2020/11/21 21:30:00,4895.25,68.76,TRADE
VIC1,2020/11/21 22:00:00,4732.74,56.78,TRADE
VIC1,2020/11/21 22:30:00,4574.99,43.60,TRADE
VIC1,2020/11/21 23:00:00,4481.94,42.89,TRADE
VIC1,2020/11/21 23:30:00,4725.78,74.55,TRADE
VIC1,2020/11/22 00:00:00,4633.39,63.36,TRADE
VIC1,2020/11/22 00:30:00,4467.84,57.73,TRADE
VIC1,2020/11/22 01:00:00,4307.54,46.25,TRADE
VIC1,2020/11/22 01:30:00,4150.94,46.30,TRADE
VIC1,2020/11/22 02:00:00,4000.75,40.78,TRADE
VIC1,2020/11/22 02:30:00,3926.61,38.57,TRADE
VIC1,2020/11/22 03:00:00,3867.6,38.80,TRADE
VIC1,2020/11/22 03:30:00,3909.8,38.52,TRADE
VIC1,2020/11/22 04:00:00,3922.65,38.75,TRADE
VIC1,2020/11/22 04:30:00,3944.46,41.37,TRADE
VIC1,2020/11/22 05:00:00,3939.35,37.12,TRADE
VIC1,2020/11/22 05:30:00,3966.23,27.37,TRADE
VIC1,2020/11/22 06:00:00,3982.91,8.43,TRADE
VIC1,2020/11/22 06:30:00,3958.61,-5.75,TRADE
VIC1,2020/11/22 07:00:00,4047.34,-7.91,TRADE
VIC1,2020/11/22 07:30:00,4188.53,-3.87,TRADE
VIC1,2020/11/22 08:00:00,4248.59,21.78,TRADE
VIC1,2020/11/22 08:30:00,4361.86,39.46,TRADE
VIC1,2020/11/22 09:00:00,4385.4,24.69,TRADE
VIC1,2020/11/22 09:30:00,4513.71,14.63,TRADE
VIC1,2020/11/22 10:00:00,4648.72,-3.20,TRADE
VIC1,2020/11/22 10:30:00,4646.43,4.86,TRADE
VIC1,2020/11/22 11:00:00,4597.48,11.45,TRADE
VIC1,2020/11/22 11:30:00,4503.07,22.19,TRADE
VIC1,2020/11/22 12:00:00,4275.69,19.38,TRADE
VIC1,2020/11/22 12:30:00,4104.34,22.19,TRADE
VIC1,2020/11/22 13:00:00,3890.87,24.02,TRADE
VIC1,2020/11/22 13:30:00,4092.5,43.40,TRADE
VIC1,2020/11/22 14:00:00,4378.32,49.58,TRADE
VIC1,2020/11/22 14:30:00,4850.98,58.62,TRADE
VIC1,2020/11/22 15:00:00,5154.85,55.26,TRADE
VIC1,2020/11/22 15:30:00,5241.82,38.55,TRADE
VIC1,2020/11/22 16:00:00,5446.7,54.66,TRADE
VIC1,2020/11/22 16:30:00,5566.86,44.21,TRADE
VIC1,2020/11/22 17:00:00,5623.49,65.21,TRADE
VIC1,2020/11/22 17:30:00,5614.21,192.04,TRADE
VIC1,2020/11/22 18:00:00,5453.33,62.88,TRADE
VIC1,2020/11/22 18:30:00,5312.81,69.10,TRADE
VIC1,2020/11/22 19:00:00,5265.17,170.48,TRADE
VIC1,2020/11/22 19:30:00,5133.64,68.55,TRADE
VIC1,2020/11/22 20:00:00,5125.61,68.15,TRADE
VIC1,2020/11/22 20:30:00,4973.21,68.13,TRADE
VIC1,2020/11/22 21:00:00,4813.04,60.11,TRADE
VIC1,2020/11/22 21:30:00,4614.56,69.91,TRADE
VIC1,2020/11/22 22:00:00,4409.68,60.79,TRADE
VIC1,2020/11/22 22:30:00,4295.25,63.30,TRADE
VIC1,2020/11/22 23:00:00,4336.7,76.43,TRADE
VIC1,2020/11/22 23:30:00,4567.72,82.72,TRADE
VIC1,2020/11/23 00:00:00,4512.98,69.54,TRADE
VIC1,2020/11/23 00:30:00,4279.55,44.87,TRADE
VIC1,2020/11/23 01:00:00,4172.57,30.75,TRADE
VIC1,2020/11/23 01:30:00,4021.81,28.15,TRADE
VIC1,2020/11/23 02:00:00,3909.65,20.32,TRADE
VIC1,2020/11/23 02:30:00,3872.6,32.25,TRADE
VIC1,2020/11/23 03:00:00,3877.94,34.60,TRADE
VIC1,2020/11/23 03:30:00,3905.81,34.18,TRADE
VIC1,2020/11/23 04:00:00,3956.37,37.88,TRADE
VIC1,2020/11/23 04:30:00,4084.7,44.49,TRADE
VIC1,2020/11/23 05:00:00,4210.48,42.17,TRADE
VIC1,2020/11/23 05:30:00,4494.97,51.13,TRADE
VIC1,2020/11/23 06:00:00,4752.24,71.48,TRADE
VIC1,2020/11/23 06:30:00,5150.07,208.45,TRADE
VIC1,2020/11/23 07:00:00,5329.6,98.19,TRADE
VIC1,2020/11/23 07:30:00,5296.46,15.39,TRADE
VIC1,2020/11/23 08:00:00,5274.21,52.97,TRADE
VIC1,2020/11/23 08:30:00,5196.69,54.28,TRADE
VIC1,2020/11/23 09:00:00,5201,26.40,TRADE
VIC1,2020/11/23 09:30:00,5143.25,36.19,TRADE
VIC1,2020/11/23 10:00:00,4997.74,15.98,TRADE
VIC1,2020/11/23 10:30:00,4887.35,21.30,TRADE
VIC1,2020/11/23 11:00:00,4870.34,24.82,TRADE
VIC1,2020/11/23 11:30:00,4799.86,20.88,TRADE
VIC1,2020/11/23 12:00:00,4710.3,-13.34,TRADE
VIC1,2020/11/23 12:30:00,4630.15,12.11,TRADE
VIC1,2020/11/23 13:00:00,4495.88,18.30,TRADE
VIC1,2020/11/23 13:30:00,4430.29,11.81,TRADE
VIC1,2020/11/23 14:00:00,4326.11,1.42,TRADE
VIC1,2020/11/23 14:30:00,4304.4,-3.65,TRADE
VIC1,2020/11/23 15:00:00,4350.62,1.37,TRADE
VIC1,2020/11/23 15:30:00,4443.94,20.09,TRADE
VIC1,2020/11/23 16:00:00,4611.18,16.94,TRADE
VIC1,2020/11/23 16:30:00,4783.43,24.50,TRADE
VIC1,2020/11/23 17:00:00,5055.39,34.68,TRADE
VIC1,2020/11/23 17:30:00,5123.7,36.83,TRADE
VIC1,2020/11/23 18:00:00,5169.42,40.73,TRADE
VIC1,2020/11/23 18:30:00,5099.83,45.75,TRADE
VIC1,2020/11/23 19:00:00,5057.95,48.27,TRADE
VIC1,2020/11/23 19:30:00,5044.26,45,TRADE
VIC1,2020/11/23 20:00:00,5076.11,45.26,TRADE
VIC1,2020/11/23 20:30:00,4995.57,39.93,TRADE
VIC1,2020/11/23 21:00:00,4805.97,45.08,TRADE
VIC1,2020/11/23 21:30:00,4671.78,51.07,TRADE
VIC1,2020/11/23 22:00:00,4550.24,43.46,TRADE
VIC1,2020/11/23 22:30:00,4435.76,51.95,TRADE
VIC1,2020/11/23 23:00:00,4384.34,40.99,TRADE
VIC1,2020/11/23 23:30:00,4545.7,46.35,TRADE
VIC1,2020/11/24 00:00:00,4480.17,47.05,TRADE
VIC1,2020/11/24 00:30:00,4339.23,60.60,TRADE
VIC1,2020/11/24 01:00:00,4217.75,63.29,TRADE
VIC1,2020/11/24 01:30:00,4092.37,54.54,TRADE
VIC1,2020/11/24 02:00:00,4017.76,56.92,TRADE
VIC1,2020/11/24 02:30:00,3912.08,49.64,TRADE
VIC1,2020/11/24 03:00:00,3868.8,46.03,TRADE
VIC1,2020/11/24 03:30:00,3888.45,47.55,TRADE
VIC1,2020/11/24 04:00:00,3890.02,47.05,TRADE
VIC1,2020/11/24 04:30:00,4014.11,61.56,TRADE
VIC1,2020/11/24 05:00:00,4132.38,61.63,TRADE
VIC1,2020/11/24 05:30:00,4368.03,71.38,TRADE
VIC1,2020/11/24 06:00:00,4609.22,111.16,TRADE
VIC1,2020/11/24 06:30:00,4899.86,81.83,TRADE
VIC1,2020/11/24 07:00:00,5017.4,66.03,TRADE
VIC1,2020/11/24 07:30:00,4917.1,42.43,TRADE
VIC1,2020/11/24 08:00:00,4789.13,41.88,TRADE
VIC1,2020/11/24 08:30:00,4721.69,52.19,TRADE
VIC1,2020/11/24 09:00:00,4644.28,38.94,TRADE
VIC1,2020/11/24 09:30:00,4549.09,30.24,TRADE
VIC1,2020/11/24 10:00:00,4563.65,33.29,TRADE
VIC1,2020/11/24 10:30:00,4520.31,36.41,TRADE
VIC1,2020/11/24 11:00:00,4378.96,34.69,TRADE
VIC1,2020/11/24 11:30:00,4254.24,29.49,TRADE
VIC1,2020/11/24 12:00:00,4220.94,32.53,TRADE
VIC1,2020/11/24 12:30:00,4216.15,18.72,TRADE
VIC1,2020/11/24 13:00:00,4216.04,22.58,TRADE
VIC1,2020/11/24 13:30:00,4275.34,19.10,TRADE
VIC1,2020/11/24 14:00:00,4278.84,26.63,TRADE
VIC1,2020/11/24 14:30:00,4288.76,27.75,TRADE
VIC1,2020/11/24 15:00:00,4447.21,25.84,TRADE
VIC1,2020/11/24 15:30:00,4593.6,28.65,TRADE
VIC1,2020/11/24 16:00:00,4705.99,36.06,TRADE
VIC1,2020/11/24 16:30:00,4886.11,38.19,TRADE
VIC1,2020/11/24 17:00:00,5064.21,48.18,TRADE
VIC1,2020/11/24 17:30:00,5107.87,52.80,TRADE
VIC1,2020/11/24 18:00:00,5166.87,57.45,TRADE
VIC1,2020/11/24 18:30:00,5157,64.51,TRADE
VIC1,2020/11/24 19:00:00,5174.52,78.33,TRADE
VIC1,2020/11/24 19:30:00,5142.05,77.42,TRADE
VIC1,2020/11/24 20:00:00,5133.33,75.94,TRADE
VIC1,2020/11/24 20:30:00,5040.23,62.05,TRADE
VIC1,2020/11/24 21:00:00,4914.45,51.86,TRADE
VIC1,2020/11/24 21:30:00,4731.95,51.06,TRADE
VIC1,2020/11/24 22:00:00,4593.9,45.51,TRADE
VIC1,2020/11/24 22:30:00,4483.84,61.29,TRADE
VIC1,2020/11/24 23:00:00,4456.95,52.80,TRADE
VIC1,2020/11/24 23:30:00,4649.97,60.83,TRADE
VIC1,2020/11/25 00:00:00,4633.18,68.96,TRADE
VIC1,2020/11/25 00:30:00,4496.5,54.39,TRADE
VIC1,2020/11/25 01:00:00,4354.51,49.46,TRADE
VIC1,2020/11/25 01:30:00,4268.16,49.65,TRADE
VIC1,2020/11/25 02:00:00,4155.06,47.30,TRADE
VIC1,2020/11/25 02:30:00,4058.18,45.01,TRADE
VIC1,2020/11/25 03:00:00,4023.01,45.64,TRADE
VIC1,2020/11/25 03:30:00,4028.96,44.79,TRADE
VIC1,2020/11/25 04:00:00,4051.5,45.23,TRADE
VIC1,2020/11/25 04:30:00,4179.77,49.04,TRADE
VIC1,2020/11/25 05:00:00,4279.14,51.78,TRADE
VIC1,2020/11/25 05:30:00,4533.79,53.76,TRADE
VIC1,2020/11/25 06:00:00,4745.9,57.81,TRADE
VIC1,2020/11/25 06:30:00,4972.22,62.15,TRADE
VIC1,2020/11/25 07:00:00,4989.12,55.87,TRADE
VIC1,2020/11/25 07:30:00,4767.83,37.59,TRADE
VIC1,2020/11/25 08:00:00,4686.27,39.67,TRADE
VIC1,2020/11/25 08:30:00,4585.58,41.62,TRADE
VIC1,2020/11/25 09:00:00,4460.24,40.03,TRADE
VIC1,2020/11/25 09:30:00,4352.83,29.63,TRADE
VIC1,2020/11/25 10:00:00,4291.42,34.05,TRADE
VIC1,2020/11/25 10:30:00,4236.52,33.66,TRADE
VIC1,2020/11/25 11:00:00,4290.96,34.74,TRADE
VIC1,2020/11/25 11:30:00,4323.67,36.37,TRADE
VIC1,2020/11/25 12:00:00,4362.23,35.26,TRADE
VIC1,2020/11/25 12:30:00,4451.23,35.26,TRADE
VIC1,2020/11/25 13:00:00,4542.24,35.69,TRADE
VIC1,2020/11/25 13:30:00,4718.95,33.72,TRADE
VIC1,2020/11/25 14:00:00,4882.54,40.50,TRADE
VIC1,2020/11/25 14:30:00,5023.46,44.62,TRADE
VIC1,2020/11/25 15:00:00,5297.07,53.59,TRADE
VIC1,2020/11/25 15:30:00,5515.01,52.24,TRADE
VIC1,2020/11/25 16:00:00,5713.52,56.23,TRADE
VIC1,2020/11/25 16:30:00,5914.97,56.39,TRADE
VIC1,2020/11/25 17:00:00,6145.12,52.80,TRADE
VIC1,2020/11/25 17:30:00,6333.1,141.97,TRADE
VIC1,2020/11/25 18:00:00,6430.28,72,TRADE
VIC1,2020/11/25 18:30:00,6368.74,72,TRADE
VIC1,2020/11/25 19:00:00,6227.31,77.26,TRADE
VIC1,2020/11/25 19:30:00,6073.8,76.26,TRADE
VIC1,2020/11/25 20:00:00,5933.35,64.15,TRADE
VIC1,2020/11/25 20:30:00,5701,53.71,TRADE
VIC1,2020/11/25 21:00:00,5492.9,47.63,TRADE
VIC1,2020/11/25 21:30:00,5189.95,53.75,TRADE
VIC1,2020/11/25 22:00:00,4977.12,43.48,TRADE
VIC1,2020/11/25 22:30:00,4778.42,56.70,TRADE
VIC1,2020/11/25 23:00:00,4685.46,61.22,TRADE
VIC1,2020/11/25 23:30:00,4887.46,89.30,TRADE
VIC1,2020/11/26 00:00:00,4810.37,117.81,TRADE
VIC1,2020/11/26 00:30:00,4627.66,73.12,TRADE
VIC1,2020/11/26 01:00:00,4503.79,71.77,TRADE
VIC1,2020/11/26 01:30:00,4411.61,70.86,TRADE
VIC1,2020/11/26 02:00:00,4274.84,67.19,TRADE
VIC1,2020/11/26 02:30:00,4174.46,60.81,TRADE
VIC1,2020/11/26 03:00:00,4152.58,58.68,TRADE
VIC1,2020/11/26 03:30:00,4113.6,63.33,TRADE
VIC1,2020/11/26 04:00:00,4135.17,63.05,TRADE
VIC1,2020/11/26 04:30:00,4164.86,60.97,TRADE
VIC1,2020/11/26 05:00:00,4259.59,48.86,TRADE
VIC1,2020/11/26 05:30:00,4481.11,58,TRADE
VIC1,2020/11/26 06:00:00,4674.62,60.67,TRADE
VIC1,2020/11/26 06:30:00,4925.81,55.14,TRADE
VIC1,2020/11/26 07:00:00,5064.51,61.54,TRADE
VIC1,2020/11/26 07:30:00,4946.83,41.84,TRADE
VIC1,2020/11/26 08:00:00,4979.68,40.63,TRADE
VIC1,2020/11/26 08:30:00,4903,51.61,TRADE
VIC1,2020/11/26 09:00:00,4868.92,49.93,TRADE
VIC1,2020/11/26 09:30:00,4839.09,46.17,TRADE
VIC1,2020/11/26 10:00:00,4805.69,49.88,TRADE
VIC1,2020/11/26 10:30:00,4714.4,46.09,TRADE
VIC1,2020/11/26 11:00:00,4641.97,39.41,TRADE
VIC1,2020/11/26 11:30:00,4556.93,39.60,TRADE
VIC1,2020/11/26 12:00:00,4462.22,49.38,TRADE
VIC1,2020/11/26 12:30:00,4401.43,56.96,TRADE
VIC1,2020/11/26 13:00:00,4289.96,64.03,TRADE
VIC1,2020/11/26 13:30:00,4231.69,49.23,TRADE
VIC1,2020/11/26 14:00:00,4234.38,57.47,TRADE
VIC1,2020/11/26 14:30:00,4243.23,56.72,TRADE
VIC1,2020/11/26 15:00:00,4290.43,54.99,TRADE
VIC1,2020/11/26 15:30:00,4442.45,46.70,TRADE
VIC1,2020/11/26 16:00:00,4582.61,45.97,TRADE
VIC1,2020/11/26 16:30:00,4787.56,59.04,TRADE
VIC1,2020/11/26 17:00:00,5007,22.65,TRADE
VIC1,2020/11/26 17:30:00,5175.43,51.29,TRADE
VIC1,2020/11/26 18:00:00,5213.95,71,TRADE
VIC1,2020/11/26 18:30:00,5246.25,107.68,TRADE
VIC1,2020/11/26 19:00:00,5192.52,104.80,TRADE
VIC1,2020/11/26 19:30:00,5188.77,93.91,TRADE
VIC1,2020/11/26 20:00:00,5171.39,61.52,TRADE
VIC1,2020/11/26 20:30:00,5094.21,52.93,TRADE
VIC1,2020/11/26 21:00:00,4905.32,50.90,TRADE
VIC1,2020/11/26 21:30:00,4747.85,48.41,TRADE
VIC1,2020/11/26 22:00:00,4581,47.42,TRADE
VIC1,2020/11/26 22:30:00,4512.87,50.25,TRADE
VIC1,2020/11/26 23:00:00,4437.25,42.51,TRADE
VIC1,2020/11/26 23:30:00,4649.86,50.55,TRADE
VIC1,2020/11/27 00:00:00,4604.96,52.31,TRADE
VIC1,2020/11/27 00:30:00,4412.6,52.09,TRADE
VIC1,2020/11/27 01:00:00,4325,41.71,TRADE
VIC1,2020/11/27 01:30:00,4197.7,34.05,TRADE
VIC1,2020/11/27 02:00:00,4087.96,34.53,TRADE
VIC1,2020/11/27 02:30:00,3984.94,33.70,TRADE
VIC1,2020/11/27 03:00:00,3958.64,34.82,TRADE
VIC1,2020/11/27 03:30:00,3958.5,34.75,TRADE
VIC1,2020/11/27 04:00:00,4011.32,34.95,TRADE
VIC1,2020/11/27 04:30:00,4130.83,42.71,TRADE
VIC1,2020/11/27 05:00:00,4255.54,45.83,TRADE
VIC1,2020/11/27 05:30:00,4445.88,54.15,TRADE
VIC1,2020/11/27 06:00:00,4655.89,42.94,TRADE
VIC1,2020/11/27 06:30:00,4877.92,38.68,TRADE
VIC1,2020/11/27 07:00:00,4928.04,38.86,TRADE
VIC1,2020/11/27 07:30:00,4795.27,34.35,TRADE
VIC1,2020/11/27 08:00:00,4678.7,45.78,TRADE
VIC1,2020/11/27 08:30:00,4567.88,44.85,TRADE
VIC1,2020/11/27 09:00:00,4400.94,34.76,TRADE
VIC1,2020/11/27 09:30:00,4343.82,33.86,TRADE
VIC1,2020/11/27 10:00:00,4347.7,23.10,TRADE
VIC1,2020/11/27 10:30:00,4427.14,26.36,TRADE
VIC1,2020/11/27 11:00:00,4465.93,34.03,TRADE
VIC1,2020/11/27 11:30:00,4546.11,34.54,TRADE
VIC1,2020/11/27 12:00:00,4712.17,32.87,TRADE
VIC1,2020/11/27 12:30:00,4882.51,38.03,TRADE
VIC1,2020/11/27 13:00:00,5019.74,38.11,TRADE
VIC1,2020/11/27 13:30:00,5236.46,40.80,TRADE
VIC1,2020/11/27 14:00:00,5466.65,46.51,TRADE
VIC1,2020/11/27 14:30:00,5726.27,47.85,TRADE
VIC1,2020/11/27 15:00:00,6057.88,63.48,TRADE
VIC1,2020/11/27 15:30:00,6311.36,52.57,TRADE
VIC1,2020/11/27 16:00:00,6613.77,67.14,TRADE
VIC1,2020/11/27 16:30:00,6887.87,117.87,TRADE
VIC1,2020/11/27 17:00:00,7048.64,64.64,TRADE
VIC1,2020/11/27 17:30:00,7140.22,169.53,TRADE
VIC1,2020/11/27 18:00:00,7200.32,261.25,TRADE
VIC1,2020/11/27 18:30:00,7095.73,296.47,TRADE
VIC1,2020/11/27 19:00:00,6938.57,263.34,TRADE
VIC1,2020/11/27 19:30:00,6775.15,102.38,TRADE
VIC1,2020/11/27 20:00:00,6714.1,118.41,TRADE
VIC1,2020/11/27 20:30:00,6484.11,75.84,TRADE
VIC1,2020/11/27 21:00:00,6264.37,81.46,TRADE
VIC1,2020/11/27 21:30:00,5950.02,60.66,TRADE
VIC1,2020/11/27 22:00:00,5646.35,52.91,TRADE
VIC1,2020/11/27 22:30:00,5357.08,81.66,TRADE
VIC1,2020/11/27 23:00:00,5139.94,46.53,TRADE
VIC1,2020/11/27 23:30:00,5219.05,46.23,TRADE
VIC1,2020/11/28 00:00:00,5135.72,45.50,TRADE
VIC1,2020/11/28 00:30:00,4887.97,48.10,TRADE
VIC1,2020/11/28 01:00:00,4646.08,42.56,TRADE
VIC1,2020/11/28 01:30:00,4476.79,43.95,TRADE
VIC1,2020/11/28 02:00:00,4351.39,41.16,TRADE
VIC1,2020/11/28 02:30:00,4291.91,43.26,TRADE
VIC1,2020/11/28 03:00:00,4181.79,40.29,TRADE
VIC1,2020/11/28 03:30:00,4107.61,39.02,TRADE
VIC1,2020/11/28 04:00:00,4133.12,41.10,TRADE
VIC1,2020/11/28 04:30:00,4184.03,44.57,TRADE
VIC1,2020/11/28 05:00:00,4234.56,39.11,TRADE
VIC1,2020/11/28 05:30:00,4345.36,42.05,TRADE
VIC1,2020/11/28 06:00:00,4428.86,37.22,TRADE
