"Building0","Building1","Building3","Building4","Building5","Building6","Solar0","Solar1","Solar2","Solar3","Solar4","Solar5","timestamp"
206.398,8.5415,279.97,1.24,5.935,26.529,0.0107,0,0,0,0.0665,0,2020-10-27 13:45:00
206.2665,10.832,281.825,1.245,5.92,26.257,0.0102,0,0,0,0.07875,0,2020-10-27 14:00:00
209.3185,2.8275,276.06,1.29,5.82,26.562,0.0104,0,0,0,0.0481,0,2020-10-27 14:15:00
212.4255,6.36849999999999,274.535,1.27,5.165,26.894,0.00999999999999994,0,0,0,0,0,2020-10-27 14:30:00
213.3895,9.796,289.795,1.255,5.305,26.728,0.00999999999999984,0,0,0,0,0,2020-10-27 14:45:00
214.472,13.2495,302.96,1.385,5.285,26.635,0.00999999999999984,0,0,0,0.01545,0,2020-10-27 15:00:00
214.5985,3.0035,307.995,1.39,5.43,26.561,0.00999999999999984,0,0,0,0.1349,0,2020-10-27 15:15:00
213.4625,6.64099999999999,316.035,1.385,5.95,27.097,0.00999999999999984,0,0,0,0.5023,0,2020-10-27 15:30:00
213.977,9.409,325.245,1.28,6.32,26.905,0.00999999999999984,0,0,0,0.101,0,2020-10-27 15:45:00
213.456,13.6695,290.63,1.29,6.17,26.739,0.00999999999999986,0,0,0,0.03865,0,2020-10-27 16:00:00
213.064,3.394,284.725,1.365,5.205,25.986,0.00999999999999984,0,0,0,0.02125,0,2020-10-27 16:15:00
213.3065,6.5865,282.915,1.275,5.245,26.595,0.00999999999999984,0,0,0,0.02125,0,2020-10-27 16:30:00
212.103,8.8355,282.735,1.44,4.125,27.085,0.00999999999999984,0,0,0,0.03755,0,2020-10-27 16:45:00
211.1585,13.2855,277.23,1.405,3.51,27.631,0.00999999999999984,0,0,0,0.0094,0,2020-10-27 17:00:00
211.9515,3.269,277.285,1.505,3.795,27.642,0.00999999999999984,0,0,0,0.0178,0,2020-10-27 17:15:00
212.5,7.8815,278.21,1.275,4.115,27.62,0.00999999999999984,0,0,0,0.0742,0,2020-10-27 17:30:00
213.211,11.7315,287.555,1.22,3.93,27.781,0.00999999999999985,0,0,0,0.0834,0,2020-10-27 17:45:00
213.283,14.883,297.22,1.3,4.125,27.843,0.00999999999999997,0,0,0,0.0834,0,2020-10-27 18:00:00
213.397,3.671,292.77,1.26,4.1,27.763,0.00999999999999994,0,0,0,0.1074,0,2020-10-27 18:15:00
213.122,6.976,302.735,1.265,3.91,28.438,0.0099999999999999,0,0,0,0.1948,0,2020-10-27 18:30:00
209.707,9.86899999999999,270.115,1.29,3.615,27.931,0.0124999999999999,0,0,0,0.2976,0,2020-10-27 18:45:00
196.6145,13.2265,268.71,1.425,3.265,28.017,0.00999999999999989,0,0,0,0.873050000000001,0,2020-10-27 19:00:00
198.199,8.706,355.12,1.38,6.515,28.524,0.32455,0.1596,0.1495,0.12225,0.592700000000001,0.34455,2020-10-27 19:15:00
188.6625,9.466,345.975,1.345,1.03,28.805,0.735,0.2375,0.1843,0.1691,0.4976,0.5049,2020-10-27 19:30:00
187.5295,10.6055,336.39,1.325,1.085,28.84,1.08455,0.3154,0.2624,0.243,0.43685,0.814950000000001,2020-10-27 19:45:00
186.9395,15.4875,334.075,1.205,13.76,28.941,1.5387,0.4365,0.3903,0.3493,0.4076,1.41065,2020-10-27 20:00:00
163.8355,5.0625,403.675,1.355,26.83,28.424,3.15835,1.08125,0.94485,0.894149999999999,0.717750000000001,3.1145,2020-10-27 20:15:00
159.843,9.02,421.485,1.255,29.25,31.675,5.3461,2.1491,2.04045,1.82315,1.06355,7.69505000000001,2020-10-27 20:30:00
157.068,12.7535,488.87,1.245,27.8,32.421,12.5493,2.934,2.76725,2.42355,1.51785,9.73210000000001,2020-10-27 20:45:00
152.9145,13.9575,474.475,1.22,25.385,33.129,14.22195,3.1683,3.0723,2.64085,1.66435,10.74305,2020-10-27 21:00:00
151.36,4.2495,613.52,1.165,30.02,33.208,17.1584,3.6326,3.3444,3.0407,1.9061,11.9924,2020-10-27 21:15:00
168.272,8.4745,629.675,1.21,30.36,33.025,19.82805,4.5367,3.8459,3.71265,2.45455,14.68315,2020-10-27 21:30:00
174.933,13.4055,593.7,1.125,29.49,32.796,20.7019,4.6603,4.65215,4.0283,2.6719,17.5478,2020-10-27 21:45:00
161.3575,16.2175,576.75,1.245,29.58,33.201,23.80715,5.2116,4.8436,4.34995,3.3733,19.66755,2020-10-27 22:00:00
148.935,5.039,728.58,1.33,28.07,33.294,24.17035,5.27875,4.97455,4.43235,3.19345,19.9714,2020-10-27 22:15:00
137.409,10.0915,730.55,1.16,28.635,34.344,25.50925,5.3735,5.1098,4.5916,3.77035,20.42595,2020-10-27 22:30:00
144.9485,14.817,723.215,1.21,26.485,35.135,23.89,5.20935,4.78035,4.24335,4.03045000000001,19.83455,2020-10-27 22:45:00
106.5485,17.5615,726.78,1.185,28.32,34.668,24.9562,4.46345,4.57725,3.6678,3.83525,18.5171,2020-10-27 23:00:00
71.5055,5.73999999999999,747.825,1.215,26.74,35.229,27.0678,5.3369,4.46175,3.804,3.7614,17.83,2020-10-27 23:15:00
67.1955000000001,11.2465,674.685,1.34,29.215,35.803,27.4687,7.0125,6.6303,6.29245,4.73229999999999,22.49215,2020-10-27 23:30:00
57.9380000000001,14.7825,587.645,1.47,26.12,36.561,28.0462,7.12385,6.9943,6.58065,5.03549999999999,23.93135,2020-10-27 23:45:00
57.325,18.443,622.65,1.485,28.62,35.313,31.6204,7.64905,7.5548,7.29205,5.16825,26.2467,2020-10-28 00:00:00
48.1325,6.1805,644.425,1.255,28.575,35.43,31.97295,8.48925,7.332,7.2484,5.69235,28.44455,2020-10-28 00:15:00
48.2974999999999,11.3985,689.44,1.225,27.11,35.553,33.5868,9.0279,7.6841,7.7231,5.77615,30.30825,2020-10-28 00:30:00
51.634,14.6015,694.02,1.305,28.69,35.088,35.74035,9.91549999999999,8.12735000000001,8.13435,5.98075000000001,32.16775,2020-10-28 00:45:00
39.726,21.553,676.675,1.295,27.2,35.169,37.41395,10.09375,8.7465,8.61795,5.78825,32.61695,2020-10-28 01:00:00
8.22,6.345,684.99,1.155,27.33,36.291,37.7669,10.26035,8.94799999999999,8.94219999999999,6.3708,33.4057,2020-10-28 01:15:00
6.86399999999999,11.53,700.01,1.175,27.465,35.251,38.46125,10.454,9.23014999999999,9.1817,6.38145,33.7893,2020-10-28 01:30:00
8.5715,15.9705,703.365,1.145,25.385,34.536,38.963,10.5457,9.7251,9.2069,6.4992,34.0296,2020-10-28 01:45:00
10.044,18.4575,770.845,1.2,27.28,34.776,37.8033,10.51245,9.69344999999999,9.2344,6.91725,33.8957,2020-10-28 02:00:00
6.85399999999999,6.19049999999999,784.065,1.17,23.94,34.795,37.3655,10.4528,9.31314999999999,9.13235,7.14925,33.75215,2020-10-28 02:15:00
7.33649999999999,10.846,784.275,1.255,27.46,35.518,36.63795,10.4236,9.09559999999999,9.1256,7.27675,33.5482,2020-10-28 02:30:00
7.17049999999999,15.8175,751.69,1.06,28.21,35.832,37.2967,10.7825,9.89569999999999,9.49385,7.43675000000001,33.8862499999999,2020-10-28 02:45:00
6.08099999999999,24.5585,719.26,1.065,25.995,36.389,37.0188,10.6995,10.1332,9.53775,7.46010000000001,33.76705,2020-10-28 03:00:00
6.15849999999999,6.73949999999999,640.98,1.085,26.425,35.825,36.87445,10.62205,9.8653,9.46184999999999,7.17885,33.43985,2020-10-28 03:15:00
6.2675,11.8835,615.73,1.01,27.36,33.992,35.8196,10.5579,9.6724,9.21785,6.85805,32.8594,2020-10-28 03:30:00
6.7065,18.0275,593.45,1.025,28.895,33.796,34.84775,10.24065,9.42225,9.03745,6.4586,31.9975,2020-10-28 03:45:00
7.691,18.62,519.55,1.06,24.645,33.956,31.2774,9.9224,8.57555000000001,8.58405,6.06735,31.0425,2020-10-28 04:00:00
7.6085,6.84449999999999,670.505,1.055,26.175,35.102,28.2975,9.64705,7.88110000000001,8.10289999999999,5.92205,29.6035,2020-10-28 04:15:00
8.078,13.0155,679.92,1.1,26.61,35.858,27.87665,9.29185,7.67620000000001,7.96454999999999,5.2027,28.96945,2020-10-28 04:30:00
9.51700000000001,19.8745,664.625,1.03,29.01,36.332,27.43475,8.75815000000001,7.53645000000001,7.82314999999999,5.02445,27.7916,2020-10-28 04:45:00
10.6035,25.0165,625.04,1.065,24.605,36.353,26.0385,8.44815,7.31320000000001,7.60915,4.6861,25.79415,2020-10-28 05:00:00
16.8215,7.26549999999998,651.12,1.005,29.19,35.685,24.95585,8.4021,6.99675,7.21375,4.3285,25.31095,2020-10-28 05:15:00
28.813,12.948,654.73,1.01,26.165,36.406,24.7347,8.5071,7.06015,7.3156,4.06705,25.107,2020-10-28 05:30:00
30.3565,16.366,664.195,1.005,26.52,37.031,24.57165,8.37345,7.13420000000001,7.338,3.82,25.5157,2020-10-28 05:45:00
29.848,17.837,574.325,1.055,27.815,36.989,23.6389,7.4996,6.4566,6.88805,3.5203,23.5402,2020-10-28 06:00:00
31.847,6.10549999999999,622.195,1.035,21.02,38.559,20.64925,6.48965,6.0889,6.1565,3.114,20.39545,2020-10-28 06:15:00
52.9209999999999,11.576,586.265,1.005,21.7,37.289,17.53725,5.90650000000001,5.4657,5.5566,2.71915,17.5466,2020-10-28 06:30:00
67.2109999999999,16.5085,596.825,1.03,18.305,36.349,18.70605,5.59965000000001,5.10605000000001,5.42925,2.09855,17.9673,2020-10-28 06:45:00
80.5044999999999,22.375,597.35,1.03,7.025,34.102,16.19825,4.05565,3.91425,4.06825,1.36845,14.77945,2020-10-28 07:00:00
92.8445000000001,4.792,599.09,1.06,13.33,33.32,13.2933,2.9719,2.84765,3.63575,0.98835,12.26685,2020-10-28 07:15:00
98.1500000000001,9.05149999999999,633.68,1.005,11.81,32.134,5.25035000000001,2.274,1.9335,2.32475,0.612,6.84014999999999,2020-10-28 07:30:00
109.2,13.203,642.965,1.035,14.33,31.884,4.81475,1.7207,1.44585,1.60425,0.36145,5.2451,2020-10-28 07:45:00
114.32,15.7845,640.87,1.025,16.315,31.645,2.90555,1.04775,0.872749999999999,1.10155,0.19885,3.87315,2020-10-28 08:00:00
116.742,3.7125,489.595,1.015,2.735,31.604,2.36335,0.46885,0.4103,0.4871,0.0959499999999999,1.9244,2020-10-28 08:15:00
124.3045,7.5015,523.82,1,1.66,29.239,1.136,0.16835,0.1977,0.18975,0.0212499999999999,1.41005,2020-10-28 08:30:00
128.1885,11.147,521.54,1.06,1.66,29.469,0.23455,0.0472999999999999,0.0532499999999999,0.0532999999999999,0.00455,0.35315,2020-10-28 08:45:00
135.113,13.539,514.585,1.05,1.65,31.641,0.0322,0.01035,0.0068,0.00615,1e-04,0.0225,2020-10-28 09:00:00
146.9405,3.897,422.705,1.04,1.675,32.523,0.01225,0.00095,0.00045,0.00055,0,0.0056,2020-10-28 09:15:00
148.144,7.398,484.555,1.085,1.79,27.955,0.0122499999999999,0.00025,0.00045,0.00035,0,0.00225,2020-10-28 09:30:00
152.1355,8.2445,514.89,1.1,1.84,27.782,0.0120999999999999,0.00025,4e-04,0.00025,0,0.0018,2020-10-28 09:45:00
157.7185,10.7195,504.855,1.185,1.67,27.022,0.00999999999999987,0,0,0,0,0,2020-10-28 10:00:00
157.636,3.2615,453.48,1.125,1.8,27.088,0.0100499999999998,0,0,0,0,0,2020-10-28 10:15:00
157.604,6.52600000000001,449.17,1.09,1.69,26.957,0.0099999999999999,0,0,0,0,0,2020-10-28 10:30:00
157.6095,10.0695,452.01,1.08,1.735,26.974,0.0111999999999999,0,0,0,0,0,2020-10-28 10:45:00
157.404,11.6145,444.36,1.095,1.83,27.202,0.00999999999999994,0,0,0,0,0,2020-10-28 11:00:00
158.98,3.29,340.27,1.06,1.725,27.215,0.0100499999999999,0,0,0,0,0,2020-10-28 11:15:00
169.941,6.73650000000001,357.83,1.235,1.64,27.857,0.00999999999999987,0,0,0,0,0,2020-10-28 11:30:00
174.4125,9.21749999999999,359.36,1.07,1.775,28.374,0.00999999999999988,0,0,0,0,0,2020-10-28 11:45:00
189.4565,13.071,353.965,1.15,2.145,27.92,0.0099999999999999,0,0,0,5e-05,0,2020-10-28 12:00:00
179.4635,3.2445,325.13,1.55,2.25,26.674,0.00999999999999988,0,0,0,0,0,2020-10-28 12:15:00
175.12,6.732,341.87,1.23,2.145,25.884,0.00999999999999987,0,0,0,0,0,2020-10-28 12:30:00
178.053,9.33550000000001,335.945,1.115,2.215,25.909,0.00999999999999986,0,0,0,0,0,2020-10-28 12:45:00
190.8705,7.98550000000002,329.585,1.36,2.285,26.509,0.00999999999999984,0,0,0,0,0,2020-10-28 13:00:00
193.3935,3.1635,303.2,1.085,3.005,27.144,0.00999999999999984,0,0,0,0,0,2020-10-28 13:15:00
199.0985,6.0845,303.525,1.15,5.485,27.435,0.00999999999999984,0,0,0,0.02595,0,2020-10-28 13:30:00
211.4905,9.348,296.235,1.225,5.29,26.414,0.00999999999999984,0,0,0,0.0512,0,2020-10-28 13:45:00
215.1575,12.1455,300.645,1.175,5.485,26.337,0.00999999999999987,0,0,0,0.0858,0,2020-10-28 14:00:00
214.5315,2.972,298.91,1.13,5.895,26.127,0.00999999999999985,0,0,0,0.09515,0,2020-10-28 14:15:00
214.9865,5.96,289.84,1.13,5.715,26.401,0.00999999999999985,0,0,0,0.1112,0,2020-10-28 14:30:00
213.9945,9.208,275.06,1.14,5.49,26.186,0.00999999999999985,0,0,0,0.0179,0,2020-10-28 14:45:00
213.7575,12.496,277.64,1.33,4.195,26.038,0.00999999999999985,0,0,0,6e-04,0,2020-10-28 15:00:00
214.5875,3.2155,275.835,1.445,4.74,26.454,0.00999999999999985,0,0,0,0.02705,0,2020-10-28 15:15:00
214.3185,6.76599999999999,274.695,1.39,4.21,26.754,0.00999999999999985,0,0,0,0.05555,0,2020-10-28 15:30:00
213.8255,9.4875,275.685,1.33,3.92,27.263,0.00999999999999985,0,0,0,0.027,0,2020-10-28 15:45:00
213.5925,13.598,281.05,1.4,4.04,27.432,0.00999999999999987,0,0,0,0.0477,0,2020-10-28 16:00:00
213.2265,3.2875,279.505,1.415,3.5,27.313,0.00999999999999985,0,0,0,5e-05,0,2020-10-28 16:15:00
213.871,6.54,273.975,1.465,3.535,27.381,0.00999999999999985,0,0,0,0.035,0,2020-10-28 16:30:00
213.993,8.784,270.02,1.415,3.94,27.475,0.00999999999999984,0,0,0,0.02805,0,2020-10-28 16:45:00
212.131,13.2235,265.305,1.45,3.655,27.575,0.00999999999999984,0,0,0,0.02325,0,2020-10-28 17:00:00
210.678,3.1735,261.935,1.465,3.7,27.538,0.00999999999999984,0,0,0,0.05735,0,2020-10-28 17:15:00
191.9785,7.828,260.695,1.39,3.63,27.535,0.00999999999999984,0,0,0,0.08125,0,2020-10-28 17:30:00
182.2075,11.769,262.3,1.52,3.545,27.473,0.00999999999999984,0,0,0,0.12075,0,2020-10-28 17:45:00
177.242,14.5405,265,1.46,3.57,27.503,0.00999999999999987,0,0,0,0.05335,0,2020-10-28 18:00:00
177.042,3.65,289.32,1.415,2.17,27.013,0.00999999999999985,0,0,0,0.1305,0,2020-10-28 18:15:00
177.159,7.4335,295.735,1.185,2.09,26.799,0.00999999999999985,0,0,0,0.0885,0,2020-10-28 18:30:00
178.066,11.0715,298.935,1.095,2,26.882,0.0100499999999999,0,0,0,0.1463,0,2020-10-28 18:45:00
177.4565,13.8995,295.29,1.26,1.9,27.531,0.0100999999999999,0,0,0,0.14755,0,2020-10-28 19:00:00
175.3245,8.466,361.005,1.095,6.475,28.484,0.32865,0.15315,0.1465,0.1146,0.2809,0.3612,2020-10-28 19:15:00
197.9485,9.068,365.47,1.21,1.04,28.748,0.7465,0.20695,0.2102,0.1707,0.34655,0.5249,2020-10-28 19:30:00
212.322,10.305,374.105,1.385,1.03,28.989,1.23345,0.321349999999999,0.302200000000001,0.27365,0.4096,1.16915,2020-10-28 19:45:00
212.78,15.972,369.285,1.42,10.765,29.757,1.647,0.578300000000001,0.5116,0.47285,0.5608,1.61525,2020-10-28 20:00:00
179.9205,5.5185,398.98,1.265,27.385,28.239,3.39865,1.54805,1.2637,1.31705,1.0773,5.04325,2020-10-28 20:15:00
178.041,7.99799999999999,426.71,1.2,26.755,32.394,10.81115,2.59355,2.43925,2.07365,1.5156,9.8132,2020-10-28 20:30:00
170.3,11.834,449.025,1.185,29.14,32.656,13.09055,2.998,2.9673,2.5908,2.0151,12.2555,2020-10-28 20:45:00
174.431,14.748,419.465,1.12,27.01,31.811,14.4874,3.64345,3.4544,3.10995,2.21345,12.7657,2020-10-28 21:00:00
170.971,3.9785,497.84,1.3,24.405,30.854,18.01725,5.06655,4.13915,3.74565,2.68375,15.92985,2020-10-28 21:15:00
163.5715,8.60799999999998,486.81,1.225,28.94,31.808,20.5453,6.0422,4.9396,4.57955,2.8853,18.9967,2020-10-28 21:30:00
120.655,11.288,454.46,1.47,27.795,31.531,20.9509,5.18985,4.268,3.92085,3.10095,17.8287,2020-10-28 21:45:00
104.3125,19.33,468.23,1.33,25.975,33.668,26.3769,7.2549,6.1213,6.1299,3.7698,22.2731,2020-10-28 22:00:00
112.2405,6.97549999999999,576.975,1.25,23.34,34.473,25.0579,7.43695,6.84254999999999,6.33095,4.24215,20.8677,2020-10-28 22:15:00
82.5555,10.3435,588.99,1.32,25.31,33.082,29.1052999999999,7.64205,7.31515,6.73745,4.71635,21.68045,2020-10-28 22:30:00
57.981,12.9475,558.495,1.23,28.785,32.86,33.6067,9.24505,8.1278,7.5902,4.74315,28.155,2020-10-28 22:45:00
42.1025,22.6335,583.695,1.25,24.79,32.672,36.8699,9.5284,8.8693,8.04425,5.11745,29.67965,2020-10-28 23:00:00
32.812,7.1185,642.295,1.22,29.01,32.082,36.4561,10.1127,9.0954,8.54125,5.49575,31.33485,2020-10-28 23:15:00
26.8375,11.049,660.895,1.29,27.745,30.303,37.02655,10.04855,9.23120000000001,8.63055,5.9789,31.52035,2020-10-28 23:30:00
27.0025,13.2765,695.065,1.03,24.45,30.259,36.7581,10.0204,9.33990000000001,8.61925,6.3199,31.55135,2020-10-28 23:45:00
27.9695,19.0485,712.5,1.055,26.5,26.476,35.6039,9.6044,9.0544,8.39895,6.45005,29.92725,2020-10-29 00:00:00
28.1445,6.705,667.655,1.135,26.25,30.87,35.4986,9.81329999999999,9.11180000000001,8.44465,6.405,30.19665,2020-10-29 00:15:00
28.205,9.1625,630.585,1.06,27.53,31.761,35.64825,9.74684999999999,9.0151,8.27085,6.5419,29.44925,2020-10-29 00:30:00
28.0005,10.382,593.655,1.03,25.415,32.149,35.32275,9.32375,9.04125,8.1736,6.62755000000001,28.7578,2020-10-29 00:45:00
29.0595,17.026,621.255,1.06,26.1,31.774,38.9864499999999,9.58909999999999,9.6686,8.4183,6.8045,30.44,2020-10-29 01:00:00
15.2395,4.96,721.555,1.13,30.345,34.928,38.63855,9.45115,9.76859999999999,8.4298,6.8785,29.8165,2020-10-29 01:15:00
14.026,8.5855,713.92,1.095,28.69,33.642,37.4187,9.20455,9.02354999999999,7.96035,6.7238,29.0133,2020-10-29 01:30:00
13.087,10.9735,736.81,1.02,26.105,34.014,37.8367,9.1573,9.12314999999999,8.08999999999999,6.83635,29.169,2020-10-29 01:45:00
14.3235,19.6065,672.885,1.08,24.675,33.322,35.56875,9.033,9.21724999999999,8.32154999999999,6.8354,29.49825,2020-10-29 02:00:00
12.5285,5.55099999999999,551.055,1.04,24.875,32.252,33.74095,8.93485,8.33359999999999,7.9659,6.97405,28.6769,2020-10-29 02:15:00
11.6065,8.454,521.425,1.035,24.77,32.083,32.90095,8.82615,8.10409999999999,7.7457,6.50035,28.06615,2020-10-29 02:30:00
11.927,12.2245,477.7,1.01,24.47,30.056,33.69915,8.95000000000001,8.49959999999999,8.12074999999999,6.52035,28.3896,2020-10-29 02:45:00
12.354,15.429,449.02,1.04,27.63,29.862,34.0313,9.65789999999999,9.23964999999999,8.4399,6.4573,29.43165,2020-10-29 03:00:00
11.8645,4.75749999999999,424.135,1.005,25.19,29.672,34.72885,8.91585000000001,8.66229999999998,8.48324999999999,6.3081,29.9923,2020-10-29 03:15:00
11.1415,8.54400000000001,424.79,1.02,26.295,30.988,31.7974500000001,8.54435000000001,8.08324999999999,7.67265000000001,6.037,27.3299,2020-10-29 03:30:00
19.825,11.5285,482.37,1.035,25.39,31.332,29.81375,8.42190000000001,7.91045,7.49910000000002,5.31485,25.7355,2020-10-29 03:45:00
28.287,16.366,575.205,1.09,26.315,32.175,27.0335,7.44795,7.33585,6.70405,5.07305,24.27885,2020-10-29 04:00:00
18.608,5.481,615.55,1.135,23.825,34.438,26.0744,7.3097,6.90995000000001,6.39055000000001,4.58235,22.11945,2020-10-29 04:15:00
16.686,10.4215,672.105,1.01,25.475,35.129,23.65525,6.82309999999999,6.37045000000001,6.0218,4.51345,21.12225,2020-10-29 04:30:00
15.5235,14.501,668.33,1,23.47,35.295,21.7279,6.58515,5.9859,5.6957,4.08850000000001,19.4547,2020-10-29 04:45:00
15.988,16.6795,674.27,1.01,24.93,35.152,20.69035,5.98775000000001,5.5008,5.2897,3.3565,18.49985,2020-10-29 05:00:00
35.6739999999999,6.01599999999999,615.13,1.03,26.115,37.26,19.0791,5.4275,5.3026,5.2459,3.1995,18.112,2020-10-29 05:15:00
41.0975,9.96550000000001,623.485,1.005,25.635,36.5369999999999,20.41925,5.18305000000001,4.89595,5.17585,2.6829,17.64235,2020-10-29 05:30:00
47.0444999999999,15.078,662.6,1,26.83,37.21,19.5824,4.41835,4.2658,4.49785,2.2497,17.5817,2020-10-29 05:45:00
53.0695,21.2515,672.215,1.12,25.06,36.531,17.03955,3.726,3.62335,4.1967,2.18235,15.6761,2020-10-29 06:00:00
76.4665,5.1575,600.08,1.11,22.055,34.845,15.8082,3.61295,3.3495,4.1133,1.24595,15.27415,2020-10-29 06:15:00
114.2735,8.65550000000001,588.835,1.255,19.78,34.699,11.62475,2.73935,2.4475,2.9977,1.00385,12.1196,2020-10-29 06:30:00
144.3495,12.575,608.105,1.215,21.7,34.84,11.95915,2.76675,2.54525,3.18815,0.834700000000001,12.74745,2020-10-29 06:45:00
141.277,17.4825,652.535,1.235,17.005,34.31,7.64230000000001,2.37165,2.10735,2.6263,0.83285,8.60979999999999,2020-10-29 07:00:00
136.9525,4.5625,641.51,1.265,16.71,33.172,5.92575,2.11265,1.9246,2.29785,0.6719,6.56914999999999,2020-10-29 07:15:00
140.2695,9.503,659.315,1.28,15.52,33.277,6.20795,2.06305,1.8381,2.1921,0.5431,6.15675,2020-10-29 07:30:00
137.835,13.368,655.035,1.195,23.07,32.986,4.8564,1.70075,1.44905,1.5729,0.4972,5.27954999999999,2020-10-29 07:45:00
143.7915,15.5805,623.345,1.31,22.345,32.389,3.9298,1.2486,0.996249999999999,1.20085,0.42255,4.10015,2020-10-29 08:00:00
146.222,4.3235,527.745,1.205,2.23,32.388,2.6394,0.657050000000001,0.5737,0.638950000000001,0.2454,2.05835,2020-10-29 08:15:00
144.888,7.509,524.785,1.24,2.175,29.509,1.8244,0.28805,0.2952,0.36535,0.10135,1.6647,2020-10-29 08:30:00
144.115,9.41950000000001,509.695,1.225,2.175,29.236,0.31165,0.0682999999999998,0.0760999999999999,0.0709499999999999,0.04505,0.2619,2020-10-29 08:45:00
143.9515,13.727,521.07,1.275,2.27,32.437,0.0134999999999999,0.0011,6e-04,0.0012,0.01055,0.00765,2020-10-29 09:00:00
151.3345,3.9135,449.57,1.27,2.285,32.659,0.0109,0.00025,0.00045,0.00035,0.01115,0.00225,2020-10-29 09:15:00
152.6875,7.516,413.24,1.325,2.33,29.046,0.011,0.00025,0.00035,0.00025,0.0082,0.00165,2020-10-29 09:30:00
152.823,8.5305,410.265,1.34,2.355,28.1,0.01065,2e-04,4e-04,0.00025,0.00955,0.00135,2020-10-29 09:45:00
154.9905,12.5525,405.95,1.28,1.685,27.599,0.00999999999999999,0,0,0,0.00015,0,2020-10-29 10:00:00
155.611,3.55049999999999,388.39,1.225,1.71,27.74,0.0101,0,0,0,2e-04,0,2020-10-29 10:15:00
155.5705,6.7115,392.03,1.2,1.715,27.784,0.01005,0,0,0,2e-04,0,2020-10-29 10:30:00
155.399,10.6855,377.31,1.15,1.755,27.668,0.01015,0,0,0,2e-04,0,2020-10-29 10:45:00
155.672,12.265,405.68,1.21,1.725,27.761,0.0101,0,0,0,2e-04,0,2020-10-29 11:00:00
155.458,3.287,357.785,1.215,1.74,27.472,0.01035,0,0,0,0,0,2020-10-29 11:15:00
155.09,6.58949999999999,347.625,1.255,1.645,27.07,0.0103,0,0,0,0,0,2020-10-29 11:30:00
155.7985,9.5235,343.215,1.14,1.7,27.181,0.01185,0,0,0,0.06055,0,2020-10-29 11:45:00
155.5745,13.328,333.285,1.175,1.645,27.629,0.01085,0,0,0,0.01805,0,2020-10-29 12:00:00
154.8275,3.3915,297.43,1.125,1.62,27.144,0.0109,0,0,0,0.00865,0,2020-10-29 12:15:00
158.1115,6.58399999999999,310.57,1.15,1.835,26.893,0.01085,0,0,0,0.0173,0,2020-10-29 12:30:00
158.1635,9.88999999999999,308.905,1.185,1.775,26.668,0.0104,0,0,0,0,0,2020-10-29 12:45:00
157.729,12.3865,309.01,1.37,1.73,26.57,0.01035,0,0,0,0,0,2020-10-29 13:00:00
157.862,3.285,300.355,1.25,1.68,26.629,0.0101,0,0,0,0,0,2020-10-29 13:15:00
160.454,6.87349999999999,300.67,1.245,1.655,28.492,0.01015,0,0,0,0,0,2020-10-29 13:30:00
165.0675,10.0835,294.305,1.17,1.66,29.631,0.01025,0,0,0,0,0,2020-10-29 13:45:00
167.713,13.2895,292.21,1.31,1.785,26.004,0.0103,0,0,0,0,0,2020-10-29 14:00:00
165.7185,3.544,285.025,1.155,1.78,26.096,0.01025,0,0,0,0,0,2020-10-29 14:15:00
163.9445,6.3605,282.065,1.155,1.52,27.619,0.01,0,0,0,0,0,2020-10-29 14:30:00
163.2085,10.061,280.275,1.19,1.59,30.552,0.01005,0,0,0,0,0,2020-10-29 14:45:00
160.079,13.279,275.295,1.22,1.595,29.899,0.01,0,0,0,0.0067,0,2020-10-29 15:00:00
161.0095,3.019,272.885,1.23,1.58,29.163,0.01025,0,0,0,0,0,2020-10-29 15:15:00
159.6235,6.088,273.415,1.23,1.56,26.792,0.0101,0,0,0,0,0,2020-10-29 15:30:00
156.703,10.211,272.3,1.22,1.71,25.927,0.01005,0,0,0,0,0,2020-10-29 15:45:00
155.019,12.5735,273.26,1.25,1.75,25.799,0.01015,0,0,0,0,0,2020-10-29 16:00:00
153.9035,2.9455,271.06,1.23,1.79,25.779,0.0101,0,0,0,0,0,2020-10-29 16:15:00
153.8685,5.53999999999999,270.625,1.14,1.75,25.797,0.00999999999999994,0,0,0,0,0,2020-10-29 16:30:00
153.654,8.46799999999999,270.725,1.205,1.895,25.447,0.00999999999999994,0,0,0,0,0,2020-10-29 16:45:00
155.0825,13.094,270.605,1.21,1.96,25.642,0.00999999999999984,0,0,0,0,0,2020-10-29 17:00:00
155.8395,3.027,273.205,1.06,1.65,29.218,0.00999999999999998,0,0,0,0,0,2020-10-29 17:15:00
158.4145,5.6915,272.62,1.065,1.5,29.365,0.01005,0,0,0,0,0,2020-10-29 17:30:00
157.1615,8.362,273.67,1.075,1.5,25.932,0.0101,0,0,0,0.0098,0,2020-10-29 17:45:00
157.5695,11.4395,276.58,1.035,1.605,26.183,0.0102,0,0,0,0.0098,0,2020-10-29 18:00:00
157.353,2.9555,284.45,1.035,1.615,26.327,0.01005,0,0,0,0.0187,0,2020-10-29 18:15:00
156.283,6.0285,283.085,1.08,1.615,26.844,0.01005,0,0,0,0.00785,0,2020-10-29 18:30:00
